file	1stisof	occup	seqs	mode_len	SE_len	mode_exons	SE_exons	mode_dist	max_dist	SE_dist	sites	Ca 	Cr_max 	Cr_min	Cc_max	Cc_min 	Cij_max	Cij_min
Os07g0567000.cds.faa	1	16	16	500	3.6	3	0.1	0.002	0.01	0	529	0.943053	1	0.856333	1	0.0625	0.94518	0.856333
Os07g0567900.cds.faa	1	15	15	72	1.7	2	0.1	0	0.12	0	89	0.849438	1	0.808989	1	0.2	1	0.808989
Os07g0567400.cds.faa	1	15	15	188	9	5	0.1	0	0.095652	0	188	0.912057	1	0.457447	1	0.8	1	0.457447
Os07g0567700.cds.faa	1	16	16	457	0.9	1	0	0.061269	0.061269	0	457	0.998085	1	0.969365	1	0.9375	1	0.969365
Os07g0557400.cds.faa	1	15	23	418	85.2	9	1.7	0	0.386728	0	1423	0.500871	0.971188	0.285313	0.695652	0.086957	0.919888	0
Os07g0564500.cds.faa	1	15	15	365	20.5	2	0.2	0	0.26703	0	524	0.833333	1	0.696565	1	0.133333	0.998092	0.631679
Os07g0563600.cds.faa	1	15	15	634	23.4	5	0.3	0	0.082397	0	644	0.874948	0.984472	0.582298	1	0.133333	0.984472	0.580745
Os07g0567500.cds.faa	1	15	15	110	0	1	0	0	0	0	110	1	1	1	1	1	1	1
Os07g0568400.cds.faa	1	15	15	194	0	8	0	0	0	0	194	1	1	1	1	1	1	1
Os07g0517800.cds.faa	1	16	22	1657	129.3	13	1.2	0	0.899103	0	1804	0.642461	0.966186	0.057095	0.863636	0.090909	0.966186	0
Os07g0568000.cds.faa	1	15	15	773	0	7	0	0	0.002587	0	773	1	1	1	1	1	1	1
Os07g0568500.cds.faa	1	15	15	272	0	2	0	0.003676	0.007353	0	272	1	1	1	1	1	1	1
Os07g0565400.cds.faa	1	15	15	781	5.8	18	0.2	0	0.128134	0	782	0.983376	0.998721	0.918159	1	0.133333	0.998721	0.873402
Os07g0568900.cds.faa	1	15	15	167	2.2	2	0.1	0	0.30597	0	172	0.95814	0.97093	0.77907	1	0.066667	0.97093	0.75
Os07g0568800.cds.faa	1	15	15	184	0	1	0	0.016304	0.021739	0	184	1	1	1	1	1	1	1
Os07g0568600.cds.faa	1	16	16	543	27.5	8	0.4	0	0.156863	0	543	0.947284	1	0.187845	1	0.875	1	0.187845
Os07g0568700.cds.faa	1	15	15	332	0	1	0	0	0.003012	0	332	1	1	1	1	1	1	1
Os07g0568100.cds.faa	1	16	18	562	40.3	12	1	0	0.868421	0	590	0.822411	0.952542	0.19322	1	0.166667	0.952542	0.145763
Os07g0569500.cds.faa	1	16	16	264	0.6	1	0.1	0	0.093985	0	275	0.964773	0.992727	0.96	1	0.0625	0.967273	0.96
Os07g0569700.cds.faa	1	15	15	290	0	2	0	0	0.006897	0	290	1	1	1	1	1	1	1
Os07g0569100.cds.faa	1	15	15	321	3.7	2	0.1	0.056962	0.113208	0	324	0.974074	0.996914	0.817901	1	0.133333	0.996914	0.799383
Os07g0567300.cds.faa	1	15	15	615	11.5	5	0.1	0	0.024609	0	645	0.937984	0.99845	0.693023	1	0.066667	0.953488	0.689922
Os07g0571600.cds.faa	1	15	15	274	0.3	4	0	0.00365	0.166667	0	277	0.987966	0.98917	0.974729	1	0.066667	0.98917	0.960289
Os07g0570700.cds.faa	1	15	15	226	3.9	10	0.2	0	0.106195	0	251	0.868526	0.932271	0.772908	1	0.066667	0.900398	0.737052
Os07g0571500.cds.faa	1	15	15	427	16.7	8	0.3	0.004684	0.079096	0	427	0.960968	1	0.41452	1	0.933333	1	0.41452
Os07g0571800.cds.faa	1	16	16	128	0	4	0	0	0.007812	0	128	1	1	1	1	1	1	1
Os07g0571900.cds.faa	1	15	15	438	0	2	0	0	0.004566	0	438	1	1	1	1	1	1	1
Os07g0568300.cds.faa	1	15	15	489	40	2	0.2	0.274194	0.423387	0	672	0.739087	0.998512	0.369048	1	0.2	0.998512	0.209821
Os07g0572300.cds.faa	1	15	15	284	0	1	0	0	0.010563	0	284	1	1	1	1	1	1	1
Os07g0572000.cds.faa	1	16	16	338	0.1	2	0	0	0.011905	0	339	0.996866	1	0.99115	1	0.0625	0.99705	0.99115
Os07g0569000.cds.faa	1	15	15	1099	0.7	3	0	0.00364	0.006369	0	1110	0.990751	1	0.99009	1	0.066667	0.99009	0.99009
LOC_Os07g35620.cds.faa	1	15	25	638	71.6	7	0.8	0	0.892265	0	1461	0.522601	0.918549	0.081451	0.88	0.04	0.918549	0
Os07g0563700.cds.faa	1	15	15	1343	14.2	6	0.2	0	0.025732	0	1352	0.980424	0.993343	0.83358	1	0.066667	0.993343	0.820266
Os07g0573200.cds.faa	1	16	16	130	0	1	0	0	0	0	130	1	1	1	1	1	1	1
Os07g0573000.cds.faa	1	15	15	119	0.1	1	0	0	0.058333	0	121	0.984573	0.991736	0.983471	1	0.066667	0.983471	0.983471
Os07g0571700.cds.faa	1	15	15	514	4	5	0	0	0.107943	0	549	0.920947	0.990893	0.892532	1	0.066667	0.936248	0.863388
Os07g0573300.cds.faa	1	16	16	501	0.4	8	0	0.007984	0.143713	0	504	0.995908	1	0.994048	1	0.3125	1	0.994048
Os07g0565000.cds.faa	1	15	19	547	32.8	17	1	0	0.891892	0	597	0.645685	0.916248	0.269682	1	0.052632	0.916248	0.00335
Os07g0570600.cds.faa	1	15	15	205	7.8	2	0.1	0	0.148438	0	212	0.912579	0.976415	0.528302	1	0.066667	0.971698	0.528302
Os07g0569550.cds.faa	1	16	26	490	48.7	5	0.4	0.875648	0.891192	0	887	0.473723	0.998873	0.195039	1	0.153846	0.998873	0.006764
Os07g0555200.cds.faa	1	16	35	296	122.7	10	0.7	0.868243	0.892537	0	2622	0.390727	0.96148	0.022502	0.457143	0.028571	0.954996	0
Os07g0572900.cds.faa	1	15	15	151	0	1	0	0	0	0	151	1	1	1	1	1	1	1
Os07g0573600.cds.faa	1	16	16	131	0	3	0	0	0.007634	0	131	1	1	1	1	1	1	1
Os07g0572600.cds.faa	1	15	15	557	6.7	3	0	0	0.005386	0	557	0.987911	1	0.818671	1	0.933333	1	0.818671
Os07g0573800.cds.faa	1	15	15	339	0.4	12	0	0	0.00885	0	342	0.995322	1	0.991228	1	0.466667	1	0.991228
Os07g0573900.cds.faa	1	15	15	62	2.1	2	0.1	0	0.66129	0	91	0.684249	1	0.626374	1	0.066667	0.681319	0.626374
Os07g0573700.cds.faa	1	15	15	356	0	15	0	0	0.002809	0	356	1	1	1	1	1	1	1
Os07g0573400.cds.faa	1	15	15	430	0.3	7	0	0	0.007026	0	430	0.998605	1	0.993023	1	0.8	1	0.993023
Os07g0572100.cds.faa	1	15	15	692	30	3	0	0.007246	0.166102	0	696	0.932663	0.997126	0.423851	1	0.066667	0.994253	0.418103
Os07g0573100.cds.faa	1	16	16	344	0.5	7	0	0	0.037791	0	352	0.981001	0.991477	0.971591	1	0.0625	0.988636	0.971591
Os07g0572800.cds.faa	1	16	16	704	0	7	0	0	0.004261	0	704	1	1	1	1	1	1	1
Os07g0574100.cds.faa	1	15	15	499	0.2	3	0	0	0.02004	0	501	0.996806	1	0.996008	1	0.2	1	0.994012
Os07g0574900.cds.faa	1	16	16	75	0	1	0	0.013333	0.026667	0	75	1	1	1	1	1	1	1
Os07g0574600.cds.faa	1	15	15	291	0.2	2	0	0.003436	0.237113	0	332	0.877108	0.885542	0.876506	1	0.066667	0.876506	0.762048
Os07g0574800.cds.faa	1	15	15	183	24.8	2	0.3	0	0	0	415	0.552771	1	0.440964	1	0.2	1	0.440964
Os07g0574500.cds.faa	1	15	20	448	31.7	2	0.1	0	0.636364	0	449	0.746771	1	0.244989	0.75	0.05	0.997773	0
Os07g0574300.cds.faa	1	16	17	279	17.5	2	0.2	0	0.672727	0	510	0.483737	0.890196	0.215686	1	0.058824	0.547059	0.033333
Os07g0575800.cds.faa	1	16	16	381	0	8	0	0	0.002625	0	381	1	1	1	1	1	1	1
Os07g0575000.cds.faa	1	15	15	315	1.5	1	0	0	0.012698	0	337	0.93907	1	0.934718	1	0.066667	0.934718	0.934718
Os07g0564750.cds.faa	1	15	15	1709	67.5	32	1.3	0.002926	0.018466	0	1729	0.94251	0.994795	0.407172	1	0.133333	0.994795	0.407172
Os07g0556500.cds.faa	1	15	24	141	16.8	2	0.2	0	0.898551	0	375	0.366111	0.957333	0.184	0.625	0.083333	0.957333	0
Os07g0576100.cds.faa	1	8	13	273	5.5	2	0	0.871795	0.871795	0	439	0.656036	0.710706	0.621868	1	0.384615	0.710706	0.332574
Os07g0577900.cds.faa	1	15	15	121	0	4	0	0	0.024793	0	121	1	1	1	1	1	1	1
Os07g0541500.cds.faa	1	12	21	634	49.3	3	0.4	0	0.850877	0	706	0.631661	0.964589	0.121813	1	0.047619	0.964589	0.060907
Os07g0577700.cds.faa	1	16	16	331	0	7	0	0	0	0	331	1	1	1	1	1	1	1
Os07g0568200.cds.faa	1	16	16	916	9.8	3	0.2	0.066594	0.070961	0	1064	0.900023	0.970865	0.843985	1	0.0625	0.929511	0.830827
Os07g0577300.cds.faa	1	16	16	498	4.2	4	0.1	0	0.006024	0	498	0.991466	1	0.863454	1	0.9375	1	0.863454
Os07g0580800.cds.faa	1	5	5	146	17.4	1	0.2	0	0.808219	0.1	258	0.603101	0.868217	0.507752	1	0.2	0.565891	0.410853
Os07g0578600.cds.faa	1	16	16	282	2.9	7	0.1	0	0.016949	0	282	0.989805	1	0.836879	1	0.9375	1	0.836879
Os07g0572500.cds.faa	1	16	17	479	30.5	2	0.1	0	0.854369	0	483	0.850932	0.99793	0.213251	0.882353	0.117647	0.99793	0
Os07g0575100.cds.faa	1	16	16	1123	0.1	20	0.2	0	0.032057	0	1132	0.992215	0.992933	0.992049	1	0.1875	0.992933	0.984982
Os07g0578333.cds.faa	1	16	16	103	6.6	3	0.1	0	0.604396	0	164	0.672637	0.987805	0.554878	1	0.1875	0.987805	0.542683
Os07g0569800.cds.faa	1	15	17	425	43.8	2	0.2	0	0.863158	0	720	0.686275	0.980556	0.131944	0.882353	0.176471	0.973611	0
Os07g0579000.cds.faa	1	14	26	217	8.9	1	0.1	0.874016	0.88189	0	237	0.712756	0.915612	0.535865	1	0.076923	0.915612	0.472574
Os07g0580900.cds.faa	1	15	15	216	10	2	0	0	0.037559	0	368	0.613949	0.994565	0.578804	1	0.066667	0.586957	0.576087
Os07g0576500.cds.faa	1	15	15	603	3.3	2	0.1	0	0.086235	0	646	0.942415	1	0.933437	1	0.133333	0.972136	0.905573
Os07g0578300.cds.faa	1	16	16	770	0.2	1	0	0.012987	0.015584	0	772	0.997733	1	0.997409	1	0.125	1	0.997409
Os07g0578700.cds.faa	1	15	15	341	0.1	1	0	0.085044	0.102639	0	342	0.998051	1	0.997076	1	0.333333	1	0.997076
Os07g0581100.cds.faa	1	16	16	333	7.8	4	0.1	0	0.210884	0	381	0.915682	1	0.771654	1	0.4375	1	0.645669
Os07g0575500.cds.faa	1	15	15	563	1.2	2	0	0	0.0322	0	581	0.970625	1	0.962134	1	0.066667	0.969019	0.962134
Os07g0577600.cds.faa	1	15	25	188	12.5	3	0.2	0	0.818182	0	275	0.577455	0.952727	0.32	1	0.04	0.861818	0.010909
Os07g0579100.cds.faa	1	13	13	96	8	3	0.1	0	0.011628	0	198	0.516706	1	0.434343	1	0.076923	0.484848	0.434343
Os07g0578125.cds.faa	1	12	12	386	5	2	0	0	0.331606	0	427	0.892272	0.960187	0.81733	1	0.083333	0.903981	0.777518
Os07g0581000.cds.faa	1	15	15	345	1.9	5	0	0	0.008696	0	373	0.929937	1	0.924933	1	0.066667	0.924933	0.924933
Os07g0567100.cds.faa	1	15	24	531	40.2	4	0.4	0	0.73913	0	910	0.537592	0.963736	0.291209	1	0.041667	0.821978	0.014286
Os07g0582400.cds.faa	1	15	15	510	3.4	2	0.1	0.001961	0.009785	0	549	0.938312	0.998179	0.928962	1	0.066667	0.998179	0.928962
Os07g0581300.cds.faa	1	16	17	482	24.8	13	0.7	0	0.833333	0	557	0.826275	0.94614	0.118492	1	0.058824	0.86535	0.035907
Os07g0581700.cds.faa	1	15	15	244	6.5	3	0.1	0	0.046512	0	244	0.957377	1	0.704918	1	0.8	1	0.688525
Os07g0583600.cds.faa	1	16	16	82	0.4	2	0	0.036585	0.047619	0	86	0.975291	1	0.953488	1	0.3125	1	0.953488
Os07g0577500.cds.faa	1	15	24	353	35.3	1	0.4	0	0.915842	0	587	0.576661	1	0.139693	0.625	0.25	1	0
Os07g0583200.cds.faa	1	16	16	503	28.8	5	0.2	0.003976	0.024096	0	503	0.916252	1	0.33002	1	0.875	1	0.33002
Os07g0584100.cds.faa	1	15	15	327	0	2	0	0	0.003058	0	327	1	1	1	1	1	1	1
Os07g0584500.cds.faa	1	15	15	472	2.5	3	0	0	0.004237	0	472	0.994774	1	0.92161	1	0.933333	1	0.92161
Os07g0582600.cds.faa	1	15	18	422	26.4	3	0.4	0	0.835165	0	441	0.664399	0.956916	0.206349	0.833333	0.055556	0.956916	0
Os07g0584900.cds.faa	1	15	15	467	0	2	0	0.233405	0.27409	0	467	1	1	1	1	1	1	1
Os07g0583700.cds.faa	1	15	15	579	4.4	5	0.2	0	0.114662	0	618	0.931284	1	0.860841	1	0.066667	0.936893	0.83657
Os07g0585100.cds.faa	1	15	15	336	0.8	11	0	0	0.017857	0	348	0.967816	1	0.965517	1	0.066667	0.965517	0.965517
Os07g0571100.cds.faa	1	15	16	1673	96.4	10	0.8	0	0.83871	0	1695	0.854609	0.987611	0.073156	0.9375	0.0625	0.987611	0
Os07g0585200.cds.faa	1	15	15	204	0	2	0	0	0.014706	0	204	1	1	1	1	1	1	1
Os07g0585800.cds.faa	1	15	15	159	0	5	0	0	0.006289	0	159	1	1	1	1	1	1	1
Os07g0585000.cds.faa	1	16	16	445	6.7	1	0.2	0	0.330435	0	490	0.889668	0.908163	0.704082	1	0.0625	0.908163	0.520408
Os07g0585600.cds.faa	1	15	15	591	0	10	0	0	0	0	591	1	1	1	1	1	1	1
Os07g0585900.cds.faa	1	15	15	292	0.5	1	0	0	0.017361	0	292	0.995434	1	0.986301	1	0.666667	1	0.986301
Os07g0586000.cds.faa	1	15	15	413	9	5	0.2	0	0.0317	0	413	0.90799	1	0.823245	1	0.466667	1	0.823245
Os07g0583000.cds.faa	1	15	17	580	40.8	5	0.3	0	0.828571	0	583	0.866411	0.994854	0.120069	0.882353	0.117647	0.994854	0
Os07g0575900.cds.faa	1	15	29	550	22.5	10	0.7	0	0.875989	0	834	0.547011	0.925659	0.390887	1	0.034483	0.659472	0.118705
Os07g0586600.cds.faa	1	15	15	192	0.2	1	0	0	0.296875	0	202	0.953135	0.960396	0.950495	1	0.066667	0.955446	0.910891
Os07g0583300.cds.faa	1	5	9	454	96.2	7	1.6	0	0.861233	0	1015	0.529283	0.981281	0.054187	0.555556	0.111111	0.957635	0
Os07g0586800.cds.faa	1	15	15	256	0.4	1	0	0	0.011858	0	256	0.995313	1	0.988281	1	0.6	1	0.988281
Os07g0549300.cds.faa	1	15	29	262	13.1	2	0.2	0	0.881679	0	669	0.385496	0.846039	0.276532	0.517241	0.034483	0.445441	0
Os07g0584000.cds.faa	1	15	15	108	4.9	4	0.2	0	0.328767	0	136	0.770098	0.992647	0.536765	1	0.2	0.992647	0.345588
Os07g0581400.cds.faa	1	15	15	629	10.6	4	0.1	0	0.045198	0	635	0.960525	0.99685	0.83622	1	0.2	0.99685	0.829921
Os07g0584200.cds.faa	1	16	31	721	49.3	4	0.2	0.836066	0.867403	0	744	0.608871	0.969086	0.120968	1	0.451613	0.969086	0.100806
Os07g0546800.cds.faa	1	16	25	474	53	2	0.6	0	0.898551	0	807	0.51539	0.98513	0.085502	0.88	0.24	0.98513	0
Os07g0586900.cds.faa	1	15	15	602	0.3	1	0.1	0	0.015075	0	602	0.999446	1	0.991694	1	0.933333	1	0.991694
Os07g0587250.cds.faa	1	15	15	480	0.4	6	0	0	0.10625	0	504	0.953175	0.964286	0.952381	1	0.066667	0.952381	0.916667
Os07g0586500.cds.faa	1	15	15	634	28.8	11	0.5	0	0.007389	0	639	0.873761	1	0.635368	1	0.066667	0.992175	0.635368
Os07g0587000.cds.faa	1	15	15	384	3.7	4	0.1	0	0.16622	0	436	0.879664	0.990826	0.855505	1	0.333333	0.880734	0.736239
Os07g0587100.cds.faa	1	15	15	426	0	2	0	0.002347	0.004695	0	426	1	1	1	1	1	1	1
Os07g0575750.cds.faa	1	15	15	1781	3	5	0.3	0	0.079474	0	1801	0.985971	0.996113	0.971127	1	0.133333	0.988895	0.950028
Os07g0578200.cds.faa	1	16	23	454	25.7	12	1	0	0.888889	0	489	0.745532	0.928425	0.386503	1	0.043478	0.928425	0.042945
Os07g0587300.cds.faa	1	15	15	127	2.5	1	0	0	0	0	127	0.980052	1	0.700787	1	0.933333	1	0.700787
Os07g0585700.cds.faa	1	16	16	343	0.5	1	0.1	0	0.074627	0	344	0.995094	0.997093	0.973837	1	0.125	0.997093	0.97093
Os07g0582500.cds.faa	1	15	27	511	38.1	2	0.2	0	0.875389	0	951	0.404603	1	0.148265	0.555556	0.037037	0.537329	0
Os07g0587400.cds.faa	1	15	15	437	0.1	1	0.1	0	0.006897	0	437	0.999695	1	0.995423	1	0.933333	1	0.995423
Os07g0587500.cds.faa	1	14	14	410	3.4	2	0	0	0.870166	0	568	0.715795	0.721831	0.637324	1	0.071429	0.721831	0.359155
Os07g0519300.cds.faa	1	15	32	471	88	4	1.1	0.833333	0.864583	0	1643	0.344568	0.925137	0.041388	0.75	0.03125	0.925137	0
Os07g0586700.cds.faa	1	16	16	622	0	3	0	0	0.008039	0	622	1	1	1	1	1	1	1
Os07g0589000.cds.faa	1	16	16	226	0	2	0	0	0.004425	0	226	1	1	1	1	1	1	1
Os07g0588500.cds.faa	1	15	15	364	19.7	9	0.5	0	0.188406	0	364	0.945971	1	0.18956	1	0.933333	1	0.18956
Os07g0589400.cds.faa	1	15	15	231	6.2	8	0.2	0	0.143498	0	279	0.883393	1	0.799283	1	0.333333	1	0.681004
Os07g0580766.cds.faa	1	15	20	1063	66.4	1	0.1	0	0.667921	0	2108	0.548648	0.964421	0.488615	0.85	0.05	0.954934	0
Os07g0588300.cds.faa	1	15	15	648	0	4	0	0	0.006173	0	648	1	1	1	1	1	1	1
Os07g0590100.cds.faa	1	15	15	199	0	1	0	0	0.015075	0	199	1	1	1	1	1	1	1
Os07g0588000.cds.faa	1	16	16	438	0	13	0	0	0.006849	0	438	1	1	1	1	1	1	1
Os07g0589600.cds.faa	1	16	16	293	3.3	1	0	0	0.085324	0	307	0.94605	0.986971	0.788274	1	0.0625	0.954397	0.775244
Os07g0586266.cds.faa	1	15	15	80	0.7	1	0	0	0.0125	0	90	0.896296	1	0.888889	1	0.066667	0.888889	0.888889
Os07g0588900.cds.faa	1	15	15	162	2.6	1	0.2	0	0.104839	0	164	0.969919	0.993902	0.756098	1	0.333333	0.993902	0.75
Os07g0589200.cds.faa	1	16	18	473	31.2	1	0	0	0.84375	0	473	0.903923	1	0.135307	1	0.888889	1	0.135307
Os07g0588800.cds.faa	1	15	15	306	0.5	7	0	0	0.006536	0	314	0.976221	1	0.974522	1	0.066667	0.974522	0.974522
Os07g0588400.cds.faa	1	15	15	327	15	4	0.2	0	0.744898	0	327	0.890928	1	0.299694	1	0.533333	1	0.146789
Os07g0591700.cds.faa	1	15	15	160	0	3	0	0	0.00625	0	160	1	1	1	1	1	1	1
Os07g0591100.cds.faa	1	15	15	516	0	3	0	0	0	0	516	1	1	1	1	1	1	1
Os07g0591800.cds.faa	1	12	12	111	4	3	0.1	0	0.307692	0	123	0.850949	1	0.634146	1	0.083333	0.902439	0.512195
Os07g0593400.cds.faa	1	16	16	166	5.5	1	0.2	0	0.012048	0	230	0.756522	1	0.721739	1	0.125	1	0.721739
Os07g0586200.cds.faa	1	15	19	362	19.5	5	0.3	0	0.393862	0	683	0.619943	0.878477	0.461201	1	0.052632	0.796486	0.210835
Os07g0591400.cds.faa	1	16	19	295	15.6	4	0.2	0	0.684564	0	295	0.847458	1	0.505085	1	0.842105	1	0.033898
Os07g0588700.cds.faa	1	15	25	151	25.8	5	0.4	0.529801	0.529801	0	485	0.597856	0.997938	0.31134	0.6	0.2	0.997938	0
Os07g0590600.cds.faa	1	15	15	784	3.9	1	0.1	0.084184	0.109834	0	784	0.994813	1	0.924745	1	0.866667	1	0.923469
Os07g0591300.cds.faa	1	15	15	211	8.9	1	0.1	0	0.445498	0	289	0.804152	0.965398	0.66436	1	0.333333	0.965398	0.643599
Os07g0595800.cds.faa	1	16	16	117	0	3	0	0	0.008547	0	117	1	1	1	1	1	1	1
Os07g0595900.cds.faa	1	16	16	332	0	1	0	0	0	0	332	1	1	1	1	1	1	1
Os07g0592300.cds.faa	1	15	15	608	2.6	3	0.1	0	0.009868	0	637	0.960544	1	0.954474	1	0.133333	1	0.954474
Os07g0593100.cds.faa	1	15	22	137	7.6	3	0.4	0	0.853933	0	182	0.737013	0.967033	0.489011	1	0.318182	0.967033	0.456044
Os07g0592600.cds.faa	1	15	15	605	0	2	0	0	0.003306	0	605	1	1	1	1	1	1	1
Os07g0594400.cds.faa	1	15	15	215	7.6	5	0.1	0.554286	0.86087	0	239	0.8159	0.899582	0.481172	1	0.4	0.899582	0.380753
Os06g0286500.cds.faa	1	16	48	117	101.1	5	0.5	0.871795	0.897436	0	3303	0.263403	0.889797	0.02089	0.541667	0.020833	0.889797	0
Os07g0592200.cds.faa	1	15	15	568	9.3	11	0.3	0	0.123932	0	574	0.961324	0.998258	0.813589	1	0.466667	0.998258	0.78223
Os07g0596000.cds.faa	1	16	16	630	1.7	9	0	0.009724	0.009724	0	630	0.989683	1	0.979365	1	0.5	1	0.979365
Os07g0597000.cds.faa	1	15	15	160	0	5	0	0	0	0	160	1	1	1	1	1	1	1
Os07g0588200.cds.faa	1	15	16	774	35.2	4	0.2	0	0.886435	0	783	0.913633	0.988506	0.404853	0.9375	0.0625	0.988506	0
Os07g0595700.cds.faa	1	16	16	249	10.7	2	0	0	0.032	0	251	0.951444	0.996016	0.314741	1	0.125	0.996016	0.314741
Os07g0598200.cds.faa	1	15	16	248	6.8	1	0.1	0	0.856115	0	256	0.942139	0.96875	0.542969	1	0.0625	0.96875	0.511719
Os07g0585500.cds.faa	1	15	15	74	11	3	0.2	0	0.231884	0	173	0.616956	1	0.427746	1	0.2	1	0.427746
Os07g0598000.cds.faa	1	16	16	341	1.1	5	0	0	0.009091	0	341	0.993952	1	0.967742	1	0.8125	1	0.967742
Os07g0592100.cds.faa	1	15	25	102	22.9	2	0.1	0	0.852941	0	378	0.619365	0.997354	0.269841	0.92	0.32	0.997354	0
Os07g0598500.cds.faa	1	15	15	506	13.6	2	0.2	0	0.039526	0	528	0.920202	1	0.729167	1	0.133333	0.982955	0.729167
Os07g0599700.cds.faa	1	3	3	134	0	1	0	0.343284	0.343284	0.1	134	1	1	1	1	1	1	1
Os07g0600200.cds.faa	1	4	4	113	0	1	0	0	0.097345	0	113	1	1	1	1	1	1	1
Os07g0599300.cds.faa	1	9	10	246	18.4	5	0.4	0	0.902778	0	247	0.891903	1	0.291498	0.9	0.2	1	0
Os07g0600000.cds.faa	1	4	4	342	21.5	1	0	0.447368	0.552632	0.1	428	0.849299	1	0.799065	1	0.25	0.799065	0.799065
Os07g0598400.cds.faa	1	15	15	529	0.6	4	0.1	0	0.042308	0	529	0.998866	1	0.982987	1	0.933333	1	0.982987
Os07g0599900.cds.faa	1	3	3	130	0	1	0	0.338462	0.338462	0.1	130	1	1	1	1	1	1	1
Os07g0597100.cds.faa	1	16	16	456	8.6	2	0.1	0	0.146875	0	456	0.9767	1	0.701754	1	0.9375	1	0.627193
Os07g0600400.cds.faa	1	15	15	436	0	13	0	0	0.013761	0	436	1	1	1	1	1	1	1
Os07g0598700.cds.faa	1	16	17	449	21.1	6	0.3	0	0.853659	0	449	0.92349	1	0.182628	1	0.529412	1	0.146993
Os07g0602100.cds.faa	1	12	12	368	3.1	11	0.1	0	0.057803	0	370	0.973874	0.994595	0.935135	1	0.5	0.994595	0.92973
Os07g0598800.cds.faa	1	15	23	432	30.5	2	0.7	0.88491	0.905512	0	1207	0.344836	0.870754	0.247722	1	0.043478	0.357912	0.125932
Os07g0600700.cds.faa	1	15	15	169	4	5	0.2	0	0.185841	0	169	0.964103	1	0.668639	1	0.466667	1	0.585799
Os07g0596600.cds.faa	1	15	15	553	16.4	9	0.1	0.057866	0.08785	0	685	0.880487	0.994161	0.757664	1	0.466667	0.994161	0.721168
Os07g0598300.cds.faa	1	16	16	1116	4.2	23	0.2	0	0.073059	0	1162	0.956218	1	0.942341	1	0.0625	0.960413	0.89759
Os07g0600300.cds.faa	1	16	16	418	0.2	1	0	0	0.050481	0	419	0.995823	0.997613	0.99284	1	0.375	0.997613	0.990453
Os07g0602600.cds.faa	1	11	11	238	8.6	4	0.2	0	0.823529	0	390	0.632401	0.853846	0.610256	1	0.090909	0.610256	0.464103
Os07g0596900.cds.faa	1	15	15	432	10.5	4	0.2	0	0.353723	0	529	0.783365	0.913043	0.691871	1	0.066667	0.913043	0.523629
Os07g0598100.cds.faa	1	16	16	263	12.6	5	0.1	0	0.017544	0	401	0.782575	1	0.65586	1	0.125	1	0.65586
Os07g0602800.cds.faa	1	15	15	326	0.1	3	0	0	0.015385	0	326	0.999387	1	0.996933	1	0.8	1	0.996933
Os07g0588100.cds.faa	1	16	16	568	9.7	2	0.1	0.100352	0.193705	0	576	0.96799	0.986111	0.717014	1	0.0625	0.986111	0.684028
Os07g0599600.cds.faa	1	7	7	263	64.7	1	0.7	0	0.699571	0	729	0.52185	0.88203	0.319616	0.857143	0.142857	0.805213	0
Os07g0602900.cds.faa	1	15	15	322	0.4	2	0	0	0.031447	0	322	0.996066	1	0.987578	1	0.466667	1	0.987578
Os07g0596300.cds.faa	1	15	15	1713	207	17	1.9	0.80597	0.842857	0	1713	0.679082	1	0.039113	1	0.6	1	0.039113
Os07g0603100.cds.faa	1	16	16	545	30	9	0.5	0	0.865672	0	545	0.926261	1	0.122936	0.9375	0.8125	1	0
Os07g0601100.cds.faa	1	15	15	376	27	6	0.5	0	0.254181	0	595	0.712605	0.959664	0.393277	1	0.066667	0.956303	0.310924
Os07g0603600.cds.faa	1	16	16	384	0	5	0	0	0	0	384	1	1	1	1	1	1	1
Os07g0602200.cds.faa	1	15	15	695	17.9	13	0.3	0	0.023022	0	731	0.918833	0.998632	0.686731	1	0.066667	0.950752	0.686731
Os07g0603700.cds.faa	1	15	15	525	0	2	0	0	0.013333	0	525	1	1	1	1	1	1	1
Os07g0590700.cds.faa	1	15	15	230	0.2	2	0.1	0.256522	0.256522	0	230	0.99913	1	0.986957	1	0.933333	1	0.986957
Os07g0604100.cds.faa	1	16	16	95	0	2	0	0	0.010526	0	95	1	1	1	1	1	1	1
Os07g0603500.cds.faa	1	15	15	159	4	2	0	0	0.110169	0	159	0.928721	1	0.742138	1	0.6	1	0.742138
Os07g0604550.cds.faa	1	15	15	223	0	1	0	0	0.004484	0	223	1	1	1	1	1	1	1
Os07g0601600.cds.faa	1	16	16	398	2.3	2	0.2	0.047739	0.21393	0	427	0.940281	0.960187	0.875878	1	0.0625	0.960187	0.824356
Os07g0604600.cds.faa	1	16	16	167	5.3	4	0.3	0.055556	0.055556	0	167	0.877246	1	0.754491	1	0.5	1	0.754491
Os07g0605200.cds.faa	1	15	15	249	3.7	8	0.1	0.004016	0.347015	0	345	0.73913	0.872464	0.721739	1	0.066667	0.776812	0.605797
Os07g0603200.cds.faa	1	15	15	557	0	1	0	0	0.001795	0	557	1	1	1	1	1	1	1
Os07g0604000.cds.faa	1	15	15	280	0	3	0	0	0	0	280	1	1	1	1	1	1	1
